gene	GE-InN-1	GE-InN-2	GE-InN-3	GE-InN-4	GE-InN-5	GE-RG-1	GE-RG-2	GE-CycPro	GE-InN-6	GE-RG-3	GE-InN-7
PEX14	0.0926747899190478	0.08675968872960513	0.07034595491797715	0.08352913662788686	0.09555211646672557	0.12706932135360896	0.08704535658875565	0.07241723883137627	0.08625772558933473	0.11654625092289228	0.08180241870837437
CASZ1	0.011382444162425025	0.015665205228831667	0.015066532447418035	0.00827420954955363	0.023464165359506534	0.08537150558067229	0.023602884545006093	0.04010647714953831	0.7559210789639609	0.02114548969772671	0
AL139423.1	0	0	0	0.056863181316486884	0	0.12612353488911532	0	0	0.8170131011573895	0	0
TARDBP	0.0982315296392156	0.08402145011826778	0.09958426404347505	0.08868947727482965	0.08336206528817743	0.09480013136976932	0.05774068740620777	0.1002380070668821	0.1078469937934698	0.0904434062493016	0.09504198577371646
MASP2	0.13305499142861418	0	0.05182860239096455	0.14034868398161515	0.10645206055654723	0.06137839502558581	0	0.12346780516594887	0.07666470472407705	0.02708267421926373	0.27972201674520586
AL109811.2	0.06615231058192565	0.09168759921367389	0.07360447918909492	0.10977089540300414	0.11891488078561699	0.10864983700938798	0.05271834946374977	0.049129714244804064	0.09357690369600616	0.12603894919611777	0.10975607435701584
SRM	0.0938031806991101	0.08758660590446592	0.09027990912374935	0.09529433576454119	0.07721192295216757	0.09419850211477074	0.09007375230628092	0.08844875796225422	0.14200445697086844	0.07270210082319592	0.06839647244934802
EXOSC10	0.08736437597998759	0.10826113282422017	0.09253818735430125	0.1312569695139502	0.08995490936725493	0.10197622201684632	0.044225000354421846	0.10532167524313314	0.07633044784979161	0.10140140069296526	0.06136967678098458
AL109811.1	0.09513031990081762	0.10168551441547341	0.12225378666287338	0.07582251987351447	0.08109570979619445	0.11014298646221524	0.05437164402059964	0.12284652291108084	0.09929996648186891	0.08772379450061991	0.04962722879557573
MTOR	0.08086608828075038	0.07946880775388873	0.056648982916885415	0.0604148417087481	0.07327515502204773	0.10990538324423947	0.0982560431111599	0.12009684709807444	0.09433949260950052	0.11142459852550719	0.11530375807456171
ANGPTL7	0.13344523430270017	0.041827793057919456	0.00828933143970635	0.020966016879495408	0.04358838734519569	0.08048741986943043	0.05685949520306701	0.16257500253940838	0.0633504298103359	0.14106839543007016	0.24754244709528697
UBIAD1	0.1076943204975997	0.09846322342112601	0.08491843222857204	0.10249163696466394	0.12838120226949581	0.10080993149043209	0.07290164943137342	0.08244528189344034	0.07418749536596367	0.07065479374247846	0.07705202680498183
DISP3	0.09865431498162147	0.07359921592166123	0.1301048403088146	0.08964927442566689	0.11795395530394602	0.04244167046448361	0.04839199767431991	0.06419519675067623	0.16787749517398584	0.049489367601708134	0.11764266898940956
AL031731.1	0.05026300725446671	0.14906091455244275	0.1282314008984388	0.09566796284148506	0.03774118027574347	0.08925067264392059	0	0.10463698862013644	0.29095274287283646	0.05419505989562939	0
FBXO2	0.0373705971009368	0.041561152263213746	0.04793592644331151	0.10621629165902917	0.05126310794511927	0.08194921325813423	0.1868855982627858	0.09374263644258286	0.22645364979462987	0.06682125723107026	0.059800509514899576
FBXO44	0.07834114748083322	0.07392669195345243	0.11222690423568049	0.07715541352321476	0.10856060229601618	0.0552590564834656	0.061852389029735055	0.03574166936309008	0.14583295055853263	0.08758691809051158	0.163516252800166
FBXO6	0.10972678410864085	0.09467435109898377	0.10422498447237359	0.1332570781265308	0.08708309526603182	0.0724128108087444	0.02785027681004516	0.11953471705813563	0.10999369102076227	0.0551543421164584	0.08608786336314198
MAD2L2	0.11855305031629206	0.11611978616227471	0.1139756337892141	0.1092157976705684	0.09078197149721132	0.05275136163759551	0.03323687403785053	0.12914976869383896	0.1193764501762639	0.027756048404957368	0.08908325595970099
DRAXIN	0.1072876622986628	0.09312456171976022	0.15786284312650944	0.13593839596743543	0.1225114873839043	0.01557929920622399	0.03615516758287154	0.06586287672041255	0.10320359125253246	0.006383440543876363	0.15609067334007065
AGTRAP	0.03222407115130521	0.04956415321490946	0.04634945562356061	0.07140959245625919	0.06813876496425157	0.12190115729577507	0.30386343906664204	0.06289098723685244	0.045734458917256575	0.17797028074541213	0.019953609592476412
MTHFR	0.10497713671420446	0.11718529821292559	0.08699109378382781	0.10658187783934833	0.10071792404170662	0.06539612715541274	0.03657779780535983	0.0633491295764382	0.11257073943089575	0.07976561823575283	0.12588725298613065
CLCN6	0.08914621553371106	0.09662529785880584	0.08748601461509843	0.11037690361242555	0.09049733349189666	0.11034822955106459	0.06428749090898869	0.07522254180834656	0.08280267119150074	0.10695574725777504	0.08625155210139787
NPPA	0.10270689319968403	0.2877770571639088	0.22245691682404825	0.0582881918989446	0.1001388883404236	0.043546507675568814	0	0.10084843231560693	0.047906573222895335	0.036330481853688805	0
AL021155.5	0.04242582109487197	0.10037595572541483	0.027970796642820643	0.13070059926381977	0.10483546826493335	0.14811269196056506	0.03334491942927017	0.1267857473087764	0.04654403927181808	0.12633645070352173	0.11256747927625854
KIAA2013	0.08660103695323278	0.1036375918925167	0.08414508432306672	0.06749151385750352	0.10807718916553434	0.07302931737027821	0.04467998226846356	0.1288128857542093	0.09590114925042592	0.07144021355707546	0.1361840295985679
PLOD1	0.017415609995798016	0.017849741872802152	0.01698500552586539	0.049971267240762195	0.037631184052948144	0.2436818386497965	0.1469507012371752	0.12784933502887533	0.025155373597348697	0.2555972595681839	0.06091266717230854
MFN2	0.10693125316857315	0.08980244644734481	0.08969620917043047	0.07149670234093598	0.0964980826211955	0.10239128359853247	0.07069235198851262	0.10722585154562225	0.10836230661130286	0.09366452367639987	0.063238983644687
MIIP	0.07560847449216518	0.09401626360049097	0.07880035446893958	0.09359805760206084	0.10984244728512915	0.07849065037390628	0.11346488084482377	0.06685755244017527	0.10180121086733779	0.09905205084858847	0.08846805192437471
VPS13D	0.07697408712911018	0.08211246706031801	0.06778411639041548	0.06795678776341227	0.07938640792546181	0.1426504826813647	0.08257333212998626	0.08583341236177515	0.08616621349012421	0.1347140938539522	0.09384859846868614
DHRS3	0.009184436078907033	0.017281718015631185	0.015108359175137793	0.01080875612762701	0.016016120897783058	0.38199897307957953	0.19827004902456272	0.14899527566285473	0.01851777967136215	0.1702706361728037	0.013547892093609095
C1orf158	0	0	0	0.01631899184908984	0.030997700024584175	0.025943508769615407	0.8757452597315531	0	0	0.05099445695902785	0
PDPN	0.027989109612519054	0.043477236029086076	0.026619956880180682	0.0212447151053496	0.013103513320285495	0.24779767895828927	0.17119226198958615	0.1445419717504947	0.02895769292210022	0.23291384818145258	0.042162008835303834
PRDM2	0.10142232128204978	0.09895589769043782	0.08802353010809556	0.09629318292924167	0.10301310975722566	0.07191595527397662	0.06457963998184153	0.09868645455894633	0.11189310331302198	0.05506259088442244	0.11015421357464596
KAZN	0.07698912777210648	0.038215468758781845	0.019207657955762715	0.012117901040316905	0.0802864464527566	0.17974606986483369	0.16977866247257234	0.0437285124187206	0.03889180019442158	0.2503236904496028	0.09071466245523192
AL357873.1	0.062289699205928875	0.026649819961154928	0.13261360186613466	0.030084532198473752	0.1597608330156519	0.09676205191699368	0.13404491241055466	0.03993196681217362	0.09427008664519552	0.04969884698583047	0.17389362346699413
KAZN-AS1	0.060710808142255365	0.037532294297398426	0.07887125485052592	0.07996672952386379	0.1288451592919689	0.139288891304884	0.14337818749727418	0.04622988817502448	0.06992886087837732	0.1105098358236118	0.10473806018419536
AL031293.1	0.1319513747218247	0.04415344571845885	0.004889730472909661	6.781589913737381e-4	0.07477834344190078	0.22703193417415857	0.14376696237331796	0.04166566088419954	0.044047311392545044	0.19103405630495993	0.09600301160055713
TMEM51-AS1	0.021299671882652492	0	0.03027519562850764	0.017502829537693918	0.07896630158497202	0.1018957997450175	0.1693276693531223	0.07787216739741931	0.04079908507119936	0.33338639103560785	0.12867483268076693
TMEM51	0.057493336560996616	0.042197832442766516	0.05148376892751172	0.07157584634475773	0	0.11443713313042166	0.28973246086303595	0.04830199268076215	0	0.3247775983055661	0
FHAD1	0.025442602524637332	0.02881564110263107	0.032093339975619396	0.017956664482698736	0.020904464965075364	0.07443052236307501	0.350362311442184	0.052386713689042616	0.0457508733262638	0.2905614843338007	0.06129536782996598
EFHD2	0.04188897042827274	0.054878854270804966	0.06960591074142952	0.08958623200951994	0.0184430850167579	0.10161484207173402	0.22136072849955715	0.07149429527282478	0.1378828090041852	0.10018066996258873	0.09306358118023718
CELA2B	0.13058260437931216	0.09286026703485033	0.08185477295068629	0.13482600098933306	0.0918934794242518	0.20580661381088763	0.04722048923040651	0.05696082627634164	0	0.09181279443152539	0.06618211453669604
CASP9	0.07858481344018377	0.09275295291924944	0.07502434290117123	0.11425987469517102	0.09453674483529463	0.09870860950307504	0.04364272880625094	0.06107618757525306	0.06691222422038166	0.1398990215294235	0.13460249342060673
DNAJC16	0.09085222801790165	0.07740257756034084	0.0764304965019807	0.09149807481678442	0.08545659751397183	0.11584323505763083	0.09670200556267039	0.06332486015853735	0.0848230397394043	0.14247748688061215	0.0751893945492571
AL121992.1	0.07575769080593295	0	0.03210698631716133	0.04409595818471749	0.029541427845007327	0.047317362971661156	0.4499458768828502	0.06476134820296807	0	0.10020636729903178	0.1562669061673601
DDI2	0.08824214804259316	0.0734165562110893	0.07824842394863543	0.060768624114578854	0.07387030534841411	0.1699396558535485	0.06625679058714863	0.1318193540367852	0.10216823535894029	0.1160670406001112	0.03920286191661086
PLEKHM2	0.09258585309507084	0.08188065526863016	0.11030068048154075	0.08576710155569504	0.08888368622950595	0.08749499932775576	0.05166297645684377	0.09076516444762392	0.11162602051319896	0.09834451194623664	0.10068834831642674
AL450998.3	0.07393255023301905	0.1098315075561658	0.0764544710516089	0.07260500563276599	0.04521749603039041	0.144133934560119	0.015880635243064094	0.10702459823492268	0.07789379757187934	0.17260632255485647	0.1044196328096349
SLC25A34	0.0464273070775178	0.03842130608998258	0.07049009046044878	0.0646652303494355	0.13039184029092638	0.14627179258491518	0.03192200716837384	0.022653240406648466	0.22178173660891579	0.17154841421342334	0.05542700624809283
FBLIM1	0.07015738404889077	0.06020774342993805	0.08975465151435272	0.10206268384452272	0.11985782543563694	0.04377109950924484	0.03637638839955598	0.05914986376507763	0.21255970128611906	0.03918139744200531	0.16692125469820954
UQCRHL	0.05582088528356341	0.10110206611784801	0.04434159526740005	0.04819154194548951	0.04325987687809335	0.11638560261396602	0.0738362685347526	0.12667298264233506	0.14064560417222424	0.21399210905025406	0.03575144811828531
AL450998.2	0.08511610364962541	0.08417205825359234	0.07465223163174663	0.07354690030633994	0.07348312517404586	0.14422582288656227	0.0793779424474129	0.15157261773673728	0.05954051781780672	0.11969272152057443	0.05461995594834979
SPEN	0.11043773397903463	0.09944379401191161	0.1058101701524614	0.10037076119260835	0.10111217073956379	0.0755138012256232	0.06771596339985224	0.09257336187605848	0.09359146556738537	0.0684630640303025	0.08496771349946679
ZBTB17	0.14063800683683017	0.10481316591070183	0.11852181988417738	0.12619426503423292	0.10261159460345518	0.04765400161680361	0.038210976476951	0.10083082267274528	0.0974038780739165	0.04641730794624086	0.0767041585330514
EPHA2	0.009453178804661613	0.03660328225050182	0	0	0	0.15371828323192546	0.045199786220802944	0.01766402655839424	0	0.630356186222501	0.10700515144762286
ARHGEF19	0.027906159934161085	0.024563311231793325	0.07376315471375308	0.05509626837470201	0.038433993328036334	0.2726092935196935	0.03567848361213944	0.07027271830923633	0.1408616777163746	0.19249398574111773	0.06832091861808023
FBXO42	0.10430357204396826	0.12438086999200812	0.08921969841508168	0.08803547565375838	0.09101098963316077	0.10059985090941317	0.06588425566295832	0.09334263027735479	0.07908512012671336	0.09564536397297267	0.06849217282943415
SZRD1	0.09051155340795874	0.08430645817764848	0.1251107448314275	0.09787625417139335	0.0811161097884282	0.0983653098436838	0.07699432309745216	0.11764906745683797	0.09076477809094306	0.0866238075783622	0.05068158979541593
SPATA21	0.07599177203616407	0.09792215549524817	0.12463391087297003	0.08728782370406814	0.04961448487821984	0.14985791264366335	0.016464384823386156	0.13518055054474307	0.10751087132736815	0.09300319292737126	0.06253292612998476
NECAP2	0.09450798614022422	0.11139475953617599	0.07799370430509829	0.10875965417549004	0.08956536061699094	0.09432306006573737	0.06380320852951592	0.07644802084310733	0.09465088563117763	0.11260467207709214	0.07594868483264623
LINC01772	0.10346010630255408	0.10390145350650315	0.09179718854334468	0.07543148815679356	0.10708303575198258	0.0995160457677682	0.04750078728498532	0.06142115562811835	0.05734415213780572	0.07547733017426071	0.177067250899954
AL137802.2	0.13011610048436897	0.13856962724371366	0.0889340619368495	0.09501384930728343	0.14028951978089255	0.03912566469600759	0.0393913873608016	0.05836033495122227	0.1533005853382815	0.02883468311778285	0.08806416863485513
NBPF1	0.11493742572078378	0.14243741065520404	0.10258201756771121	0.09441342681499405	0.11996839813678084	0.06907807418024417	0.0603498192821042	0.08593578567249512	0.07877149248630122	0.06041943788971789	0.07110671017859335
CROCC	0.08577122580848616	0.09737668597020933	0.11011518739763816	0.10921535374644818	0.09317017811282005	0.12369490347555515	0.037625093261324814	0.07572330660889431	0.08661377234928733	0.07305430293255799	0.10763998909720754
BX284668.5	0.07556663301301568	0.050007842423448995	0.10111466023253354	0.07134584751732206	0.09626029107370943	0.15348637278828517	0.03942303872048724	0.14270004219264815	0.11809367276645676	0.12221131616247113	0.029790257537741564
BX284668.6	0.11077864489054197	0.1549055458487574	0.11132061635776086	0.13476049002318835	0.0855858946371107	0.07648685748939149	0.05941134858482071	0.10614152907761545	0.06342410284787672	0.018154525456264423	0.07903042753433245
MFAP2	0.021370771165189584	0.07038614914902988	0.021350024536834496	0.07186585064434431	0.03022040808120382	0.20905730884158932	0.1383171705587809	0.17845837432001802	0.02361042903549815	0.17546153536058925	0.059901969586361986
AL049569.1	0.07835492662402585	0.08967461684620319	0.12318632525440641	0.0943174171327406	0.09955853446354068	0.08013841597655535	0.022093576401985417	0.05671422804933307	0.15563412377736044	0.0435624661645074	0.15676536111286737
ATP13A2	0.0725037763968061	0.10093471382074938	0.1214273676230853	0.0835733940693621	0.0976656222526372	0.05045722944133411	0.06068376161054044	0.06777373699440167	0.14333831184392	0.06901253381987174	0.13262954889218298
SDHB	0.09528302368905582	0.0889459610629573	0.08832176569377084	0.09640454780800896	0.08444620344522827	0.10416439693924887	0.08940162948322918	0.08267554627308077	0.11337985513284497	0.09893008432379276	0.05804698396725508
RCC2	0.09560303515840596	0.1096886258335724	0.0815538551028088	0.09515555318396204	0.07881633968938605	0.11025886581170957	0.04448462999657705	0.1765621725220245	0.08935371695461648	0.041478864650702614	0.07704433967236196
